3961 100 0 0 10
883 39 9 44 30 13
883 40 20 14 34 8
884 41 27 15 34 5
885 0 46 21 1 12
885 30 47 34 43 4
885 44 37 19 34 5
886 6 7 36 27 6
886 12 39 19 14 7
886 14 19 3 38 13
886 17 14 38 12 6
886 23 36 10 13 9
886 37 6 14 38 9
886 40 43 48 15 14
886 44 8 35 21 10
887 18 45 11 39 3
887 31 36 26 1 1
887 49 34 13 45 5
887 49 49 23 30 3
888 2 35 38 29 7
888 9 23 47 26 6
888 12 3 16 47 6
889 17 15 34 44 6
889 28 35 42 21 8
889 33 24 21 35 13
889 37 25 29 46 5
890 0 18 40 30 2
890 11 27 13 46 7
890 11 35 23 41 9
890 15 45 16 25 9
890 49 2 37 9 9
891 8 39 1 1 7
891 49 7 48 22 7
892 12 45 10 16 9
892 15 41 21 42 6
892 32 47 19 20 6
892 49 16 3 3 3
893 40 22 7 15 7
893 44 1 26 20 7
894 24 49 0 14 10
894 28 8 25 27 10
895 0 22 18 11 7
895 8 17 25 4 5
895 18 45 6 1 11
895 20 39 37 5 5
895 24 25 25 9 6
895 30 0 33 37 10
895 47 8 11 42 4
896 11 40 3 22 3
896 44 44 23 23 3
897 7 24 20 45 5
897 16 6 47 27 5
897 16 27 39 29 8
897 40 38 43 17 6
898 7 40 18 11 9
899 0 32 39 35 2
899 24 17 23 20 3
900 0 19 6 7 6
900 21 6 42 26 12
900 35 41 38 4 14
900 41 10 24 30 4
900 44 19 16 5 9
900 49 39 36 1 5
901 3 5 37 4 10
901 18 30 24 43 6
901 21 43 26 12 6
901 22 9 11 44 3
901 26 11 38 2 5
901 40 24 17 25 8
901 41 22 9 38 11
901 49 22 39 48 2
902 6 48 42 22 5
902 16 44 44 11 10
902 17 9 33 21 8
902 24 14 35 34 7
903 5 22 11 6 2
903 47 44 28 6 4
904 36 9 10 13 4
905 3 18 23 6 5
905 28 8 1 10 6
906 11 26 46 46 7
906 20 11 21 25 7
906 20 38 3 0 11
906 25 12 6 8 8
907 40 7 21 27 11
907 49 22 40 14 4
908 27 48 28 36 4
908 34 14 24 35 9
908 36 44 20 41 8
908 39 29 8 31 6
909 1 45 16 48 1
909 28 25 24 15 10
909 43 4 42 5 1
910 2 8 25 5 9
910 4 35 8 13 15
910 15 49 49 25 5
910 21 38 11 5 5
911 18 1 6 31 9
911 35 36 4 23 5
911 43 13 41 9 5
912 11 25 32 43 5
912 13 44 2 3 10
912 14 36 21 13 7
912 23 34 16 28 6
912 27 5 24 34 6
912 47 26 36 31 12
913 0 43 48 8 13
913 9 0 39 2 3
913 26 9 3 27 8
913 27 5 26 35 5
913 45 36 18 32 4
914 0 20 20 11 7
914 16 49 7 30 8
914 19 16 13 25 2
914 20 6 18 40 7
914 49 47 8 37 5
916 1 3 32 5 11
916 10 32 27 20 6
916 13 15 12 44 9
916 14 27 24 46 4
916 33 18 0 14 5
917 20 43 22 26 4
917 37 11 10 26 6
918 2 19 19 4 5
918 13 11 49 28 10
918 19 49 4 0 8
918 23 26 23 3 3
918 26 32 10 19 11
918 28 23 22 28 7
918 41 30 39 26 2
919 14 16 39 16 4
919 20 27 28 43 12
919 35 5 48 10 6
920 2 2 35 3 7
920 9 5 23 42 4
920 17 40 20 30 6
920 37 27 48 30 1
920 38 20 40 43 6
920 49 24 29 21 11
921 17 36 25 44 8
921 44 22 8 14 6
921 48 10 36 31 3
922 13 49 38 26 4
922 24 19 23 36 4
922 24 48 11 7 8
922 34 32 44 45 8
922 35 30 49 29 4
922 36 41 20 48 6
922 42 8 9 40 6
923 2 0 49 19 10
923 13 9 31 6 13
923 23 25 32 36 10
923 44 8 19 41 5
924 14 49 9 12 6
924 17 44 49 45 6
924 26 11 29 35 6
925 13 26 27 46 1
925 35 40 12 42 9
925 36 21 20 35 8
925 38 49 38 34 3
926 0 3 14 25 6
926 10 16 4 21 6
926 16 0 18 48 7
926 19 1 19 26 9
926 23 24 9 25 4
926 32 0 3 27 15
926 40 47 10 13 6
927 2 14 24 44 2
927 32 9 5 19 9
927 42 25 48 49 12
928 19 4 39 20 10
928 19 12 48 7 4
928 19 22 5 3 5
928 32 33 41 41 6
929 4 8 11 41 11
930 0 7 33 9 6
930 4 35 32 43 15
930 11 6 5 5 6
930 21 23 37 39 13
930 24 29 4 25 5
930 30 16 19 28 9
930 31 5 1 9 5
931 15 42 14 10 6
931 23 28 29 1 3
932 34 44 45 36 4
932 35 8 13 8 10
932 36 36 16 47 3
932 43 23 46 35 9
933 22 31 43 16 3
933 23 12 9 36 4
933 27 12 34 20 5
933 28 2 26 24 8
933 46 29 10 48 3
933 49 33 20 9 7
934 2 11 17 24 22
934 39 6 26 5 11
935 24 6 3 47 5
936 5 26 7 5 5
936 6 40 46 31 12
936 10 23 12 18 6
936 16 37 12 28 7
936 20 41 17 6 12
936 22 31 15 22 3
936 25 30 45 34 5
936 26 35 40 40 6
936 40 32 6 34 5
937 1 20 4 3 4
937 10 27 23 8 7
937 11 26 18 45 11
937 11 39 3 8 6
937 17 7 44 26 7
937 26 31 12 12 7
938 10 8 26 45 4
938 29 22 16 16 5
938 29 24 24 37 3
938 40 0 12 10 3
938 49 15 8 25 8
939 24 29 17 36 5
939 31 2 4 34 7
939 40 9 14 15 7
939 41 35 17 32 12
940 6 41 3 40 3
940 15 3 3 24 6
940 19 38 41 40 8
941 13 23 1 34 7
941 15 35 4 46 9
941 25 48 5 42 4
941 39 41 1 31 5
941 40 37 20 46 6
942 22 45 45 49 5
942 32 3 30 27 4
942 32 35 19 26 3
942 45 30 7 48 6
943 13 25 14 36 4
943 26 47 2 39 10
943 36 13 19 21 6
944 13 19 48 3 3
944 29 42 30 49 7
944 31 7 44 41 9
944 46 20 22 10 6
944 49 42 37 0 7
945 6 21 48 34 11
945 36 4 39 10 7
945 48 21 4 30 5
945 48 39 30 2 8
946 2 13 29 9 4
946 5 30 33 27 7
947 8 16 26 31 3
948 6 1 22 7 7
948 16 27 41 19 6
948 18 25 46 33 6
948 44 49 18 47 6
949 0 45 1 35 10
949 1 0 17 9 4
949 11 46 30 28 6
949 17 22 33 40 6
949 37 34 27 7 8
949 39 15 35 8 10
949 41 45 25 8 6
949 49 42 19 40 4
950 19 22 48 31 9
950 31 20 42 26 9
950 49 33 3 13 6
951 24 46 18 4 6
952 13 36 40 39 6
952 19 34 29 28 2
952 39 49 40 18 9
953 7 8 49 9 9
953 27 33 35 30 7
953 31 10 25 47 6
953 36 42 35 41 1
954 6 2 32 0 5
954 38 12 20 5 11
954 49 7 48 49 1
955 5 10 32 46 7
955 10 35 26 13 2
955 20 37 13 25 7
956 0 0 9 33 9
956 0 3 19 27 7
956 10 45 6 38 6
956 12 25 31 21 4
956 14 6 29 1 8
956 28 0 36 40 3
956 44 16 8 21 15
957 5 1 46 8 8
957 10 33 44 36 27
957 13 39 47 40 6
957 17 5 15 20 8
957 17 19 41 40 5
957 35 34 28 4 9
957 43 29 28 21 7
958 2 22 16 33 8
958 43 25 6 24 6
959 0 37 39 17 12
959 12 3 10 3 1
959 26 30 1 34 10
960 11 49 25 9 7
960 21 13 38 24 10
960 21 39 11 13 4
960 30 49 47 17 0
960 31 8 29 49 12
960 44 13 37 43 9
960 49 49 29 25 4
961 1 9 11 10 0
961 4 27 28 25 3
962 4 44 11 47 6
962 5 33 27 31 6
962 18 21 35 12 1
962 20 47 11 43 2
962 20 49 8 39 9
962 23 13 15 8 11
962 26 49 27 9 7
962 35 6 32 33 10
963 0 31 32 11 8
963 7 38 37 47 9
963 15 17 46 24 9
963 15 26 43 15 4
964 47 15 20 5 6
965 26 4 36 48 9
965 48 31 33 47 12
965 49 26 47 14 11
966 21 49 12 42 7
966 22 41 0 5 9
966 27 31 7 6 6
966 31 32 29 6 14
966 32 39 3 45 5
967 0 26 42 21 5
967 10 43 32 19 11
967 18 13 43 37 5
967 28 33 4 37 4
967 39 41 34 43 5
968 13 13 17 13 3
968 15 25 14 17 2
968 16 29 31 1 5
968 18 11 4 32 10
968 39 27 34 22 9
968 41 40 43 41 0
969 6 7 0 22 8
969 9 20 13 43 12
969 10 30 33 3 8
969 18 7 46 22 2
969 45 14 0 26 10
970 13 49 24 39 6
970 26 8 16 1 4
970 36 42 38 41 2
970 45 46 18 10 8
971 6 13 9 20 8
971 14 11 31 6 6
972 31 43 9 46 7
972 49 4 43 24 2
973 16 41 26 14 5
973 24 12 2 15 7
974 15 49 48 44 7
974 37 3 7 22 7
974 37 25 35 27 3
974 49 36 6 11 6
975 12 12 46 45 5
975 13 44 49 6 3
975 26 21 38 6 6
975 41 18 42 37 3
976 2 36 18 18 4
977 5 28 46 22 7
977 18 6 39 42 6
977 19 21 15 6 11
977 29 0 38 41 4
978 8 22 10 9 3
978 20 9 40 3 8
978 26 0 15 22 4
978 30 42 18 26 11
978 37 16 7 34 6
979 21 15 31 13 6
979 29 48 27 18 16
979 32 4 6 17 8
979 49 40 0 2 3
980 8 31 32 12 6
980 10 25 24 0 10
980 27 30 39 20 5
980 29 20 30 34 4
980 44 33 21 33 5
981 6 34 8 6 7
981 7 47 21 42 4
981 12 46 41 28 8
981 32 19 19 40 8
981 49 36 31 10 8
982 0 32 30 44 3
982 20 5 44 17 8
982 35 40 4 46 4
982 41 40 26 18 3
982 49 49 40 35 4
983 13 32 25 44 5
983 49 16 9 44 6
984 3 19 9 22 8
984 20 0 36 9 6
984 27 5 7 39 5
985 17 37 9 28 10
985 26 29 17 23 3
985 41 22 22 10 5
985 49 12 47 22 3
985 49 44 3 15 11
986 1 38 20 45 4
986 10 17 27 33 6
986 30 16 5 0 12
986 33 25 40 47 7
986 34 37 5 7 9
986 49 4 39 14 11
987 3 14 45 48 5
987 39 28 16 32 5
987 43 35 27 1 3
987 46 12 0 14 6
987 49 14 18 40 7
988 8 28 1 49 6
988 9 15 1 31 4
988 36 0 7 37 3
988 42 42 48 43 5
989 12 0 5 44 6
989 23 37 21 17 3
989 29 21 44 33 8
989 31 36 48 17 4
989 34 1 11 34 10
989 44 41 38 9 6
990 18 25 6 48 3
990 31 12 17 38 7
990 32 11 26 45 3
990 32 39 44 32 9
990 40 21 10 34 6
991 34 45 1 38 12
992 1 45 35 4 2
992 8 15 49 2 8
992 24 3 17 48 9
992 25 4 25 31 5
993 0 25 18 25 5
994 5 8 29 36 8
994 35 44 12 10 6
995 3 19 11 20 8
995 30 2 1 33 3
995 39 46 28 44 6
995 40 23 44 35 6
996 13 19 41 45 8
996 42 20 11 16 9
996 46 24 7 12 7
997 14 22 46 23 4
997 19 47 46 20 7
997 28 37 47 39 5
997 37 5 15 4 6
998 9 31 24 4 8
998 16 36 29 42 8
998 19 8 6 32 9
998 27 17 42 31 7
998 43 24 23 3 6
998 49 47 24 4 13
999 22 43 32 9 6
999 27 48 15 8 7
999 39 31 22 2 5
1000 8 6 17 8 7
1000 10 47 13 7 7
1000 23 16 37 40 8
1000 33 7 10 13 6
1000 41 8 17 47 7
1001 11 3 22 18 12
1001 33 8 36 8 2
1002 24 6 46 37 5
1002 37 20 32 35 6
1003 16 48 34 49 8
1003 26 18 21 9 4
1004 11 20 42 25 9
1004 49 39 30 25 7
1005 31 44 48 28 9
1006 41 42 30 12 8
