100000 2000 10 100 0
3927 416 131 255 491 3
3927 421 289 353 168 2
3927 428 114 340 41 10
3927 430 315 434 273 9
3927 452 451 88 185 7
3927 462 446 239 27 6
3927 464 166 213 489 3
3927 477 478 395 371 7
3928 8 239 417 425 7
3928 9 74 199 310 0
3928 16 168 219 434 0
3928 29 208 278 319 3
3928 60 341 297 445 0
3928 89 183 207 12 5
3928 99 36 413 46 5
3928 123 46 447 454 1
3928 160 31 241 459 6
3928 188 121 231 380 4
3928 192 244 50 286 11
3928 203 172 225 478 2
3928 214 27 412 46 4
3928 215 386 465 448 7
3928 293 352 42 240 4
3928 317 294 269 487 5
3928 328 482 45 162 8
3928 331 371 287 218 3
3928 332 381 283 240 7
3928 336 66 309 143 8
3928 455 362 493 27 3
3928 464 55 318 185 6
3928 469 25 56 303 7
3928 470 243 113 376 7
3928 482 369 146 201 10
3929 31 301 169 421 6
3929 35 242 305 35 2
3929 77 107 57 298 4
3929 116 446 229 492 5
3929 120 102 275 282 5
3929 139 405 145 276 2
3929 145 272 240 250 5
3929 172 444 312 224 5
3929 173 377 434 359 10
3929 194 436 324 411 2
3929 202 50 243 452 5
3929 237 14 68 165 12
3929 307 274 341 259 5
3929 323 198 89 342 8
3929 362 497 254 90 5
3929 390 80 335 320 5
3929 397 483 278 152 7
3929 398 352 299 321 7
3929 423 395 96 322 1
3929 433 16 91 27 0
3929 450 320 329 128 5
3929 462 42 60 234 0
3929 481 307 416 320 4
3929 492 162 85 96 6
3929 496 441 304 289 5
3930 40 355 101 378 8
3930 55 394 439 69 7
3930 67 186 195 314 0
3930 85 216 204 468 3
3930 87 113 5 178 4
3930 144 344 45 449 1
3930 162 84 157 225 3
3930 174 251 47 332 4
3930 180 445 453 110 5
3930 185 460 289 42 2
3930 225 226 134 484 7
3930 228 187 161 494 9
3930 230 404 359 96 5
3930 239 239 2 110 10
3930 287 225 180 201 7
3930 317 217 367 443 2
3930 360 227 212 282 5
3930 379 332 189 116 5
3930 476 490 344 302 5
3931 45 499 71 109 6
3931 90 302 366 154 6
3931 137 363 7 235 9
3931 174 172 285 255 2
3931 179 96 71 442 6
3931 200 26 187 53 1
3931 219 68 91 446 10
3931 282 47 413 164 4
3931 287 90 415 394 5
3931 291 38 386 336 5
3931 325 173 19 47 5
3931 333 267 18 360 6
3931 371 219 92 1 3
3931 408 299 388 494 4
3931 416 150 459 61 8
3931 420 310 250 350 4
3931 445 343 223 310 1
3931 447 237 388 41 4
3931 455 278 487 95 2
3931 456 23 455 322 6
3931 459 311 75 482 7
3932 21 264 374 454 1
3932 29 479 319 327 7
3932 159 408 184 150 1
3932 161 57 86 266 0
3932 204 86 356 223 3
3932 236 240 360 313 7
3932 260 90 33 265 12
3932 302 409 151 404 5
3932 310 249 92 388 3
3932 328 178 168 359 2
3932 341 65 368 379 3
3932 368 56 40 135 5
3932 393 239 97 445 5
3932 413 170 287 12 2
3932 429 315 77 169 5
3932 453 118 155 484 9
3932 476 479 96 187 0
3932 483 322 193 449 13
3932 499 41 266 201 6
3933 13 458 346 423 5
3933 71 218 145 63 6
3933 83 290 452 369 0
3933 135 100 484 77 2
3933 142 34 168 104 4
3933 215 14 45 50 2
3933 228 54 134 136 1
3933 264 457 193 250 0
3933 297 36 12 443 6
3933 307 336 428 92 5
3933 307 372 93 9 5
3933 311 347 451 40 3
3933 350 380 333 2 5
3933 415 9 287 417 3
3933 473 39 69 461 2
3933 477 27 421 65 0
3933 486 350 327 224 2
3933 487 98 421 440 1
3933 492 214 417 3 5
3934 15 268 216 123 6
3934 75 257 130 137 8
3934 121 27 181 257 0
3934 143 179 58 20 1
3934 196 473 119 451 4
3934 207 291 308 63 6
3934 223 211 99 240 7
3934 279 190 305 316 6
3934 339 358 299 431 3
3934 348 147 185 381 6
3934 354 327 211 452 10
3934 365 395 389 439 4
3934 372 320 210 317 7
3934 408 436 33 145 6
3934 434 468 422 103 0
3935 20 99 443 194 1
3935 86 88 144 382 6
3935 114 334 370 210 0
3935 138 162 224 314 9
3935 156 405 88 370 9
3935 180 492 421 5 10
3935 190 217 468 137 9
3935 243 260 335 51 0
3935 282 212 277 401 7
3935 320 401 0 466 7
3935 348 71 276 368 8
3935 406 84 198 248 1
3935 431 8 245 219 14
3935 452 111 338 466 5
3935 453 277 140 405 2
3935 460 206 2 112 3
3935 462 430 31 292 4
3936 40 88 299 230 5
3936 94 162 214 455 7
3936 136 129 368 419 4
3936 157 55 38 45 1
3936 217 307 271 309 8
3936 217 424 373 110 3
3936 245 340 428 482 8
3936 292 170 405 226 0
3936 300 27 143 279 6
3936 319 56 190 225 7
3936 361 50 130 106 5
3936 435 201 263 444 1
3936 474 446 153 259 4
3936 475 302 197 463 7
3936 487 246 162 270 2
3937 88 282 497 420 7
3937 103 374 432 46 3
3937 140 244 352 453 14
3937 162 149 121 57 7
3937 181 84 477 34 1
3937 194 219 253 126 5
3937 213 56 392 28 3
3937 247 412 382 44 5
3937 345 269 20 310 6
3937 377 21 293 302 8
3937 392 388 164 109 5
3937 416 176 473 163 0
3937 418 274 344 381 3
3937 466 482 430 419 6
3938 0 159 194 404 2
3938 7 18 470 153 3
3938 11 417 377 55 6
3938 38 25 377 24 2
3938 58 452 83 144 8
3938 71 0 291 137 3
3938 78 86 311 53 5
3938 146 291 171 342 5
3938 171 159 101 3 1
3938 200 142 51 6 5
3938 201 177 185 361 2
3938 251 381 430 467 7
3938 283 48 29 265 7
3938 302 23 368 82 1
3938 309 95 126 266 7
3938 309 254 352 254 2
3938 314 374 34 273 2
3938 318 178 113 264 0
3938 325 416 82 154 1
3938 327 386 86 281 4
3938 369 41 40 192 10
3938 374 305 270 24 4
3938 386 255 62 223 1
3938 407 445 211 4 2
3938 411 207 23 317 4
3938 413 213 214 68 8
3938 433 329 128 109 5
3939 14 90 406 468 3
3939 23 426 267 22 1
3939 90 478 271 418 7
3939 131 398 202 139 6
3939 144 172 484 236 6
3939 146 92 161 387 5
3939 165 79 213 179 0
3939 165 162 378 464 4
3939 170 189 332 318 5
3939 191 246 164 22 3
3939 201 23 131 403 7
3939 237 124 317 65 6
3939 259 187 475 353 2
3939 271 415 348 246 6
3939 272 291 311 126 10
3939 311 150 308 143 7
3939 327 59 140 365 6
3939 328 73 229 162 3
3939 334 124 420 494 6
3939 361 117 89 203 6
3939 375 58 382 440 9
3939 392 465 375 354 4
3939 419 493 468 165 8
3939 424 58 48 407 6
3939 448 204 312 423 3
3939 462 267 193 173 5
3939 488 348 342 56 9
3939 495 85 224 254 2
3940 37 429 59 399 5
3940 45 88 112 219 6
3940 58 326 158 58 3
3940 70 195 7 154 0
3940 164 46 69 135 9
3940 177 239 442 438 3
3940 183 29 152 108 7
3940 225 186 417 40 8
3940 246 165 283 359 0
3940 283 125 116 478 1
3940 309 465 63 379 5
3940 324 107 138 259 3
3940 344 69 448 455 5
3940 356 187 208 304 4
3940 394 25 169 74 4
3940 432 268 453 321 3
3940 448 239 59 28 5
3941 2 95 55 107 4
3941 8 494 30 22 5
3941 16 45 419 445 2
3941 28 340 351 62 7
3941 90 493 165 304 3
3941 100 1 55 129 4
3941 109 424 413 199 9
3941 110 335 208 321 3
3941 117 159 56 201 5
3941 119 368 249 98 4
3941 143 463 131 94 2
3941 192 9 201 172 3
3941 221 344 91 184 9
3941 333 350 143 152 4
3941 343 206 297 441 8
3941 369 80 441 495 4
3941 412 495 98 302 2
3941 446 424 394 405 6
3942 12 187 374 272 4
3942 43 474 266 288 8
3942 44 156 307 436 1
3942 121 318 6 66 10
3942 177 270 390 140 1
3942 192 28 412 325 2
3942 202 127 183 392 5
3942 204 306 3 379 8
3942 312 67 366 495 8
3942 328 87 7 417 0
3942 405 261 411 322 1
3942 414 375 218 48 5
3942 423 204 292 330 3
3942 494 485 325 412 3
3943 24 432 435 428 7
3943 186 49 172 174 4
3943 197 331 108 253 3
3943 243 91 316 189 5
3943 268 185 401 488 7
3943 272 392 241 250 0
3943 310 398 265 163 5
3943 323 493 496 167 3
3943 331 115 91 247 0
3943 340 367 99 64 4
3943 341 67 60 158 2
3943 349 239 328 29 2
3943 355 113 237 15 2
3943 404 416 441 98 4
3943 409 293 413 495 0
3943 452 220 327 86 3
3943 476 328 253 13 2
3944 32 115 332 327 2
3944 49 396 419 152 4
3944 51 133 177 265 6
3944 101 440 364 118 5
3944 115 112 74 230 0
3944 118 435 220 385 6
3944 150 24 21 46 5
3944 152 306 161 456 9
3944 155 15 301 320 6
3944 173 305 110 95 2
3944 179 279 429 298 3
3944 185 161 407 347 9
3944 196 77 148 489 2
3944 205 403 290 434 0
3944 287 450 350 243 6
3944 351 49 445 95 5
3944 360 23 16 230 5
3944 448 483 72 225 2
3944 455 385 139 217 9
3944 483 424 153 73 8
3944 488 151 470 309 5
3945 16 97 492 13 0
3945 18 35 51 426 3
3945 39 222 470 386 3
3945 78 139 477 294 7
3945 85 51 474 328 7
3945 101 102 459 354 5
3945 162 455 292 357 5
3945 172 153 53 182 5
3945 182 21 431 380 1
3945 191 341 116 132 1
3945 219 355 65 376 3
3945 226 449 264 376 1
3945 227 240 290 253 5
3945 282 284 253 187 3
3945 296 63 420 51 9
3945 399 110 399 491 1
3945 420 458 98 486 6
3945 421 345 151 44 0
3946 18 223 409 456 4
3946 26 113 95 30 8
3946 35 14 360 324 9
3946 50 67 338 432 4
3946 98 284 409 265 7
3946 110 453 457 333 0
3946 163 110 36 453 5
3946 194 133 312 452 6
3946 200 60 410 165 8
3946 206 349 231 27 5
3946 275 113 304 255 6
3946 339 274 40 232 8
3946 354 53 46 434 10
3946 354 380 326 43 4
3946 424 445 270 43 1
3946 457 299 75 456 4
3946 487 238 346 187 6
3946 497 17 205 273 3
3947 0 318 419 58 9
3947 34 29 242 74 4
3947 47 399 8 428 2
3947 67 403 492 416 7
3947 69 427 162 462 3
3947 103 99 393 348 10
3947 176 420 471 244 12
3947 200 182 328 405 2
3947 212 251 70 470 3
3947 223 397 22 13 10
3947 263 419 161 467 2
3947 280 317 218 427 2
3947 319 84 110 379 5
3947 319 466 30 238 4
3947 331 461 211 8 3
3947 360 323 219 271 7
3947 374 398 482 108 2
3947 388 406 10 6 0
3947 390 217 406 6 5
3947 396 37 106 338 3
3947 397 133 64 267 1
3947 409 405 225 376 5
3947 414 286 131 381 5
3947 440 463 265 120 4
3947 484 170 91 377 8
3947 484 349 115 495 4
3948 6 220 494 56 0
3948 15 359 101 103 5
3948 18 300 209 346 2
3948 50 176 177 499 3
3948 110 211 147 0 6
3948 138 122 240 59 4
3948 162 29 9 158 8
3948 176 206 176 255 4
3948 177 484 444 478 6
3948 254 47 252 257 4
3948 288 233 172 141 3
3948 318 101 59 339 7
3948 324 171 155 468 3
3948 324 341 129 218 5
3948 376 115 45 2 1
3948 385 412 496 375 1
3948 448 85 7 315 5
3948 487 133 204 374 3
3949 38 210 253 482 1
3949 64 170 298 15 7
3949 91 308 190 238 7
3949 93 454 160 339 3
3949 171 404 467 81 2
3949 172 379 247 101 3
3949 252 426 299 253 5
3949 290 256 201 403 3
3949 332 281 374 188 6
3949 361 201 409 78 9
3949 369 443 315 262 0
3949 388 153 167 16 0
3949 421 427 220 38 7
3949 446 260 476 294 3
3949 454 18 27 86 3
3949 479 351 83 407 1
3950 22 379 491 97 3
3950 47 4 484 496 4
3950 50 266 90 344 5
3950 72 493 158 58 0
3950 92 1 352 323 4
3950 101 262 135 422 2
3950 125 357 30 13 3
3950 130 443 4 198 12
3950 138 59 359 231 4
3950 145 379 6 37 6
3950 167 179 379 13 5
3950 169 339 40 415 10
3950 195 139 19 107 5
3950 232 120 461 148 0
3950 251 132 444 353 2
3950 299 121 277 123 13
3950 327 66 20 435 3
3950 374 294 372 218 8
3950 475 101 169 369 5
3951 4 422 51 67 5
3951 13 174 310 223 6
3951 16 55 76 32 3
3951 21 350 430 35 2
3951 41 381 182 373 3
3951 78 92 202 377 0
3951 112 71 107 468 0
3951 152 119 159 140 7
3951 189 432 394 84 3
3951 251 428 156 204 4
3951 280 295 315 126 5
3951 291 491 225 382 3
3951 373 319 135 450 0
3951 375 87 155 308 5
3951 433 17 421 489 6
3951 461 306 178 309 1
3951 495 259 440 404 4
3952 90 246 163 261 7
3952 93 418 234 163 4
3952 95 52 62 470 3
3952 123 429 295 304 3
3952 137 29 74 74 4
3952 138 163 458 365 5
3952 153 125 395 370 3
3952 175 3 64 130 5
3952 200 367 354 382 6
3952 242 227 359 39 2
3952 256 82 35 298 3
3952 293 247 289 182 8
3952 296 341 164 485 5
3952 299 175 25 168 6
3952 340 126 297 383 1
3952 373 24 45 58 3
3952 398 41 322 89 6
3952 399 127 438 122 0
3952 402 308 301 355 6
3952 419 118 308 371 7
3952 420 69 27 165 3
3952 458 52 130 400 7
3952 497 248 336 434 8
3953 6 308 7 481 7
3953 12 80 23 86 5
3953 38 325 117 278 0
3953 44 191 430 386 7
3953 83 397 357 126 0
3953 127 182 396 72 5
3953 147 347 318 241 2
3953 215 351 396 43 9
3953 216 122 267 249 5
3953 284 438 222 91 6
3953 290 259 404 389 3
3953 295 420 416 19 7
3953 297 124 362 55 0
3953 305 221 216 355 2
3953 309 78 172 33 2
3953 322 482 85 35 9
3953 332 234 298 93 5
3953 333 106 253 24 6
3953 347 259 77 164 6
3953 352 34 5 53 10
3953 377 310 482 201 7
3953 433 184 128 497 5
3953 464 422 77 258 7
3953 494 189 479 198 6
3954 20 165 152 216 8
3954 24 178 443 126 0
3954 44 322 461 347 7
3954 59 168 229 151 2
3954 62 419 387 8 6
3954 116 125 414 464 15
3954 147 25 487 497 3
3954 160 165 263 251 6
3954 174 100 88 387 0
3954 190 107 380 97 5
3954 192 204 99 490 10
3954 195 19 152 319 6
3954 202 70 227 273 6
3954 208 276 137 245 4
3954 221 53 111 132 3
3954 246 438 27 20 5
3954 287 25 331 440 5
3954 292 385 124 191 11
3954 344 214 343 153 7
3954 357 496 99 343 5
3954 361 95 255 454 6
3954 381 107 227 491 2
3954 387 1 408 199 6
3954 408 247 350 148 6
3954 418 74 201 179 2
3954 421 205 398 295 6
3954 445 70 411 20 6
3955 7 81 437 71 4
3955 49 91 19 399 2
3955 71 168 164 186 1
3955 81 263 285 340 10
3955 172 323 290 297 2
3955 188 200 147 414 3
3955 229 272 137 208 3
3955 261 361 262 275 5
3955 269 325 459 427 9
3955 300 95 194 119 5
3955 318 424 433 27 7
3955 356 279 300 464 0
3955 451 287 353 66 0
3955 467 154 0 344 3
3955 498 114 498 484 5
3956 9 489 455 41 5
3956 34 344 499 152 6
3956 94 213 213 366 5
3956 124 156 49 489 2
3956 150 58 415 405 8
3956 161 414 60 36 5
3956 183 479 435 107 1
3956 185 232 358 105 8
3956 190 305 227 234 3
3956 353 183 179 62 12
3956 388 244 202 292 6
3956 403 344 236 453 4
3956 407 14 464 497 3
3956 458 304 26 450 1
3956 482 253 482 472 13
3956 486 413 136 191 7
3957 57 144 406 161 1
3957 156 43 448 174 2
3957 173 199 290 224 7
3957 214 420 70 156 1
3957 258 488 458 466 5
3957 341 223 91 317 6
3957 383 491 475 224 5
3957 387 158 239 300 2
3957 387 172 257 261 5
3957 419 180 205 286 5
3957 435 482 2 307 4
3957 454 302 111 159 1
3957 466 269 326 219 2
3958 6 423 169 280 8
3958 54 302 462 114 4
3958 63 131 152 368 8
3958 81 34 104 172 3
3958 102 68 290 363 7
3958 109 184 305 145 2
3958 141 23 67 163 7
3958 143 353 106 338 9
3958 190 231 409 150 3
3958 197 418 210 373 3
3958 212 453 49 488 7
3958 217 312 305 340 3
3958 218 299 492 221 6
3958 241 386 26 185 0
3958 268 178 66 396 0
3958 298 310 480 80 5
3958 301 431 211 276 6
3958 312 49 10 336 4
3958 319 245 332 228 5
3958 323 28 129 421 6
3958 342 27 495 61 7
3958 355 482 361 461 6
3958 390 365 394 111 5
3958 411 287 89 186 7
3958 417 428 219 153 8
3958 496 413 147 157 4
3959 52 486 72 199 1
3959 71 340 486 394 3
3959 137 208 67 385 4
3959 137 499 328 17 9
3959 144 235 236 156 0
3959 150 340 465 422 4
3959 165 419 313 91 6
3959 165 422 50 352 3
3959 179 221 143 179 1
3959 243 120 399 313 4
3959 276 398 478 214 8
3959 339 143 95 398 5
3959 352 163 258 266 4
3959 379 395 75 196 9
3959 387 408 208 334 2
3959 389 4 187 445 5
3959 429 100 335 6 1
3959 436 18 490 386 3
3959 485 404 112 205 4
3959 490 7 247 479 4
3960 42 201 184 149 1
3960 61 290 205 29 3
3960 70 86 186 403 5
3960 77 35 102 128 5
3960 152 177 186 394 1
3960 172 175 361 74 3
3960 188 169 139 279 7
3960 200 149 455 221 6
3960 275 59 88 205 2
3960 315 447 190 53 8
3960 338 123 55 213 4
3960 356 379 220 372 4
3960 419 442 109 184 2
3960 448 361 155 307 1
3960 450 215 293 1 10
3960 498 182 390 197 5
3961 5 22 71 443 6
3961 57 300 305 80 4
3961 63 153 104 478 3
3961 67 152 496 44 5
3961 105 117 315 445 6
3961 130 415 352 349 4
3961 134 297 48 387 4
3961 222 434 193 233 2
3961 235 15 386 192 4
3961 251 443 367 321 8
3961 347 454 233 331 7
3961 348 423 322 11 9
3961 354 222 179 254 8
3961 445 447 230 40 8
3961 471 375 356 228 1
3961 490 91 384 315 4
3961 493 418 363 400 5
3961 494 386 209 435 5
3962 0 152 255 24 8
3962 51 444 54 72 4
3962 62 1 300 472 3
3962 71 70 34 113 6
3962 76 423 328 286 3
3962 86 451 38 375 5
3962 116 175 348 414 7
3962 139 448 348 164 2
3962 167 436 24 425 3
3962 198 102 495 419 9
3962 216 259 34 310 7
3962 218 83 200 172 3
3962 242 371 397 316 7
3962 323 150 134 391 6
3962 339 73 101 25 3
3962 367 480 388 450 8
3962 407 230 450 447 4
3962 450 344 444 486 8
3962 467 482 334 35 2
3962 475 281 263 95 5
3963 5 1 89 103 8
3963 47 129 225 31 8
3963 48 131 227 486 5
3963 79 47 232 274 0
3963 81 388 249 56 6
3963 83 86 37 65 10
3963 103 464 3 329 4
3963 146 269 154 141 7
3963 170 379 234 145 0
3963 173 97 175 331 7
3963 180 475 436 50 4
3963 181 145 84 243 8
3963 195 186 79 443 3
3963 239 410 413 392 0
3963 245 227 442 376 7
3963 263 288 148 372 6
3963 351 363 42 375 0
3963 377 396 126 324 6
3963 379 407 290 271 4
3963 407 6 161 202 3
3963 429 63 206 410 7
3963 429 332 451 310 5
3963 451 389 154 380 6
3963 483 32 268 463 2
3964 17 54 422 22 8
3964 48 310 234 54 6
3964 66 184 249 269 3
3964 90 204 78 100 3
3964 142 132 294 61 4
3964 219 194 102 110 4
3964 242 4 267 409 5
3964 281 84 457 219 6
3964 308 220 122 418 2
3964 382 143 273 62 4
3964 387 142 302 133 7
3964 396 274 491 18 0
3965 16 191 209 82 0
3965 64 115 339 428 8
3965 103 459 188 444 5
3965 105 400 295 273 9
3965 147 46 317 156 3
3965 170 220 494 23 7
3965 190 26 85 203 1
3965 221 81 375 340 6
3965 241 411 67 269 7
3965 276 457 241 372 0
3965 311 157 393 318 0
3965 342 228 495 5 4
3965 351 239 294 246 0
3965 360 126 287 412 1
3965 361 395 321 29 4
3965 364 425 68 51 5
3965 398 340 315 60 5
3965 415 104 36 468 1
3965 429 468 342 196 5
3965 432 190 255 9 9
3965 460 227 399 249 7
3966 16 222 145 429 8
3966 105 10 163 306 5
3966 111 76 125 254 5
3966 114 350 263 75 6
3966 147 356 461 71 8
3966 182 302 219 278 4
3966 186 119 43 201 10
3966 191 150 471 488 8
3966 261 186 343 197 0
3966 265 94 107 289 0
3966 294 163 219 466 7
3966 350 144 312 400 4
3966 367 333 11 218 0
3966 413 43 53 83 2
3966 426 424 84 320 8
3966 439 223 201 429 2
3966 467 422 52 376 1
3966 484 456 382 313 5
3967 46 290 189 441 5
3967 56 458 441 285 6
3967 71 299 220 314 2
3967 82 437 423 74 0
3967 110 317 431 348 6
3967 143 495 347 442 6
3967 166 317 268 54 6
3967 227 484 155 135 8
3967 228 161 371 119 0
3967 233 480 166 0 4
3967 253 388 353 46 3
3967 261 377 17 379 6
3967 274 154 76 235 5
3967 290 266 48 451 5
3967 304 274 300 139 4
3967 316 63 53 194 9
3967 325 190 492 122 6
3967 347 379 253 491 8
3967 358 315 412 492 2
3967 370 420 116 262 4
3967 391 461 469 175 5
3967 392 113 199 8 4
3967 422 93 96 422 7
3967 441 113 104 444 6
3967 446 485 46 388 6
3967 450 260 29 322 1
3967 454 213 70 138 5
3967 461 206 238 493 3
3967 467 294 73 171 6
3968 48 140 315 17 10
3968 52 376 280 72 0
3968 60 349 377 499 0
3968 83 335 234 350 2
3968 101 338 393 180 10
3968 113 479 398 180 7
3968 119 361 365 273 0
3968 142 258 243 254 6
3968 171 432 400 237 1
3968 173 238 161 467 7
3968 195 182 179 306 6
3968 204 469 277 489 3
3968 209 32 8 7 4
3968 227 21 494 403 6
3968 238 212 466 322 3
3968 258 72 38 307 9
3968 267 9 9 325 5
3968 281 418 432 199 4
3968 286 445 53 361 1
3968 311 202 423 390 8
3968 327 475 73 143 4
3968 385 129 51 318 5
3968 406 423 270 117 2
3968 417 459 361 170 5
3969 29 491 22 53 8
3969 103 153 36 217 5
3969 118 19 6 114 5
3969 307 161 230 305 1
3969 307 416 20 124 9
3969 352 442 221 54 7
3969 390 386 207 326 5
3969 406 382 394 196 5
3969 432 224 343 126 7
3969 466 441 456 363 8
3969 473 388 240 84 9
3969 495 183 359 249 8
3970 39 336 360 174 1
3970 40 308 197 165 4
3970 99 144 106 114 6
3970 111 361 388 306 4
3970 131 431 467 295 7
3970 132 240 495 99 5
3970 157 34 48 10 8
3970 187 447 13 336 6
3970 249 137 455 184 4
3970 267 112 87 432 4
3970 300 322 211 217 7
3970 314 310 155 122 7
3970 349 183 313 44 2
3970 372 150 245 39 5
3970 422 4 0 331 6
3970 423 152 352 37 2
3970 434 54 495 12 1
3970 453 483 223 363 6
3970 496 358 487 427 4
3971 3 486 330 387 8
3971 18 286 465 177 1
3971 18 368 323 100 4
3971 21 263 81 298 2
3971 92 489 309 410 10
3971 136 360 154 161 3
3971 147 124 388 60 3
3971 151 488 137 129 7
3971 156 421 400 179 6
3971 157 263 161 438 5
3971 184 348 77 403 4
3971 190 141 47 247 2
3971 207 230 345 295 8
3971 220 209 489 465 8
3971 271 125 82 10 1
3971 313 76 17 425 3
3971 381 388 297 174 5
3971 396 123 116 271 5
3971 412 139 113 287 8
3971 413 421 403 43 1
3971 444 199 1 307 6
3971 453 173 423 464 4
3971 482 146 151 35 6
3972 10 105 313 131 3
3972 67 326 256 54 0
3972 76 96 121 362 1
3972 78 463 412 54 5
3972 118 421 275 151 0
3972 119 428 410 434 9
3972 126 160 120 316 5
3972 175 377 28 14 6
3972 210 118 220 76 1
3972 215 406 90 180 5
3972 221 372 437 26 8
3972 237 472 226 266 0
3972 251 271 218 449 6
3972 255 371 195 153 7
3972 305 75 82 236 8
3972 314 290 185 277 5
3972 405 207 428 135 7
3972 419 79 312 421 0
3972 425 158 62 122 1
3973 115 237 472 205 1
3973 118 238 430 490 8
3973 121 157 129 450 6
3973 121 166 276 197 6
3973 146 191 214 226 4
3973 236 412 24 410 6
3973 238 349 251 200 6
3973 268 12 92 254 5
3973 276 186 157 258 6
3973 286 281 390 474 7
3973 297 475 120 369 1
3973 330 418 419 41 8
3973 342 0 190 481 3
3973 387 226 296 169 5
3973 416 140 109 411 5
3973 451 123 320 90 5
3974 22 427 446 308 0
3974 29 415 280 49 4
3974 77 277 421 383 6
3974 100 109 444 349 4
3974 104 193 9 193 4
3974 114 463 400 136 6
3974 138 371 71 36 9
3974 141 22 0 245 6
3974 143 443 162 145 6
3974 167 340 181 181 3
3974 194 58 144 350 5
3974 198 476 330 2 9
3974 203 131 438 165 6
3974 207 365 467 202 3
3974 224 77 146 266 0
3974 253 480 158 262 4
3974 295 430 253 437 2
3974 312 103 482 183 5
3974 328 154 432 6 8
3974 405 395 318 269 5
3974 415 124 348 357 5
3974 440 181 489 181 5
3974 484 339 78 484 2
3975 6 471 282 5 8
3975 28 83 281 252 6
3975 47 170 242 246 6
3975 47 207 306 375 11
3975 80 20 333 488 6
3975 94 424 159 91 10
3975 141 232 263 113 8
3975 150 280 449 390 8
3975 174 246 420 338 1
3975 188 360 67 354 4
3975 201 164 81 271 5
3975 209 32 153 466 2
3975 242 484 466 16 5
3975 263 148 472 148 6
3975 293 289 255 195 4
3975 293 421 288 407 5
3975 300 456 286 477 10
3975 306 247 237 6 8
3975 318 57 386 498 7
3975 338 113 357 259 7
3975 429 327 26 188 10
3975 436 56 293 193 6
3975 442 75 3 308 2
3975 445 447 315 463 2
3975 471 249 1 453 9
3976 74 9 364 213 7
3976 98 265 251 389 5
3976 117 475 15 253 3
3976 161 188 153 492 9
3976 167 32 275 36 3
3976 179 44 153 207 7
3976 243 257 491 413 1
3976 262 202 98 366 8
3976 266 193 36 254 2
3976 277 69 303 341 6
3976 282 166 165 50 6
3976 283 80 132 181 15
3976 292 10 200 230 6
3976 302 415 477 114 4
3976 333 301 35 348 5
3976 343 470 165 424 5
3976 415 390 350 63 7
3976 441 197 306 220 8
3976 451 484 72 107 5
3976 455 216 468 281 7
3976 475 465 332 81 1
3976 477 161 60 359 4
3976 493 201 329 384 2
3977 13 91 149 495 4
3977 38 346 70 465 4
3977 38 434 477 293 6
3977 39 93 75 237 4
3977 88 289 363 248 9
3977 111 200 93 275 0
3977 127 421 330 447 0
3977 195 430 376 311 11
3977 204 473 113 16 5
3977 207 119 303 159 9
3977 251 323 80 196 5
3977 290 311 12 463 4
3977 347 443 127 359 5
3977 389 124 54 330 7
3977 405 407 245 268 0
3977 418 31 437 173 3
3977 419 118 51 359 2
3977 435 184 12 346 0
3977 439 52 127 398 3
3977 478 362 267 303 7
3978 40 328 269 423 12
3978 42 271 348 107 6
3978 148 168 391 418 9
3978 193 116 69 116 8
3978 209 100 120 394 7
3978 219 200 114 461 12
3978 251 348 367 402 8
3978 254 106 330 317 5
3978 271 52 494 467 8
3978 330 4 370 448 3
3978 354 30 119 217 5
3978 357 58 483 16 1
3978 375 445 96 499 3
3978 394 323 251 419 10
3978 432 315 217 219 11
3978 458 426 284 132 2
3979 0 145 77 155 7
3979 0 228 22 292 5
3979 8 327 454 35 9
3979 56 155 351 281 5
3979 100 248 423 28 8
3979 153 91 247 121 3
3979 172 160 140 329 1
3979 198 270 286 117 6
3979 239 468 23 16 9
3979 300 12 82 473 6
3979 300 176 498 306 2
3979 346 358 322 49 0
3979 407 248 308 424 12
3979 427 99 323 375 10
3979 461 210 414 267 0
3979 496 345 309 362 3
3979 499 8 417 362 3
3980 12 271 140 301 0
3980 32 485 81 252 3
3980 38 192 8 20 0
3980 66 237 108 195 6
3980 95 495 224 408 4
3980 98 49 490 107 4
3980 116 255 285 499 4
3980 123 81 417 410 1
3980 141 331 29 454 5
3980 145 424 320 377 5
3980 153 143 80 309 3
3980 180 276 249 187 3
3980 252 229 489 187 7
3980 257 152 414 118 2
3980 265 39 487 232 2
3980 309 318 189 316 3
3980 336 398 418 270 0
3980 340 492 66 310 6
3980 357 94 0 327 3
3980 385 246 319 106 4
3980 389 74 273 98 4
3980 410 383 188 146 8
3980 420 306 257 189 0
3980 428 422 168 57 3
3980 456 11 41 271 8
3980 470 342 408 322 6
3980 476 101 478 498 1
3980 484 232 321 292 7
3981 24 160 455 312 8
3981 39 395 302 157 4
3981 101 56 421 427 9
3981 102 211 297 353 6
3981 129 254 450 42 4
3981 141 4 0 189 6
3981 151 297 332 295 2
3981 172 173 446 369 9
3981 194 77 215 304 7
3981 201 139 35 369 1
3981 223 23 403 167 1
3981 254 17 0 194 0
3981 254 190 405 306 2
3981 264 257 496 26 7
3981 309 272 228 470 6
3981 311 48 322 411 4
3981 324 60 360 460 5
3981 331 348 34 23 7
